confFiles/spoken/spoken_4_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
fruit,0.685,0.725,0.8833333333333332,0.7528571428571429,1,1
cucumb,0.4183333333333333,0.45166666666666666,0.9666666666666666,0.5797619047619047,1,1
green,0.9,1.0,0.9333333333333332,0.96,2,0
banana,0.8216666666666667,1.0,0.7666666666666666,0.8433333333333334,1,1
look,0.85,1.0,0.9166666666666666,0.9466666666666667,1,0
Folder Number:  6000
Accuracy:  0.6925757575757575
F1-Score:  0.7884632034632034
Precision:  0.7680303030303031
Recall:  0.9227272727272724
confFiles/spoken/spoken_4_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
use,0.85,1.0,0.9166666666666666,0.9466666666666667,1,0
cube,0.95,1.0,0.9333333333333332,0.96,1,1
like,0.8,1.0,0.9333333333333332,0.95,1,0
salad,0.37,0.4033333333333333,0.9666666666666666,0.5454761904761904,1,1
corn,0.2416666666666667,0.2666666666666667,0.95,0.41047619047619044,1,1
yellow,0.43166666666666664,0.49833333333333335,0.9333333333333332,0.6161904761904762,2,1
fruit,0.6716666666666666,0.5916666666666666,0.9166666666666666,0.699047619047619,1,1
cucumb,0.39166666666666666,0.4916666666666666,0.8666666666666666,0.613095238095238,1,1
green,1.0,1.0,1.0,1.0,2,0
banana,0.9666666666666666,1.0,0.9666666666666666,0.9800000000000001,1,1
look,0.7,1.0,0.8666666666666666,0.9099999999999999,1,0
Folder Number:  6000
Accuracy:  0.6703030303030303
F1-Score:  0.7846320346320347
Precision:  0.7501515151515151
Recall:  0.9318181818181818
confFiles/spoken/spoken_4_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
use,0.85,1.0,0.9166666666666666,0.9466666666666667,1,0
cube,0.975,1.0,0.9666666666666666,0.9800000000000001,1,1
like,0.75,1.0,0.85,0.9066666666666666,1,0
salad,0.39,0.44000000000000006,0.9333333333333332,0.5814285714285714,1,1
corn,0.22999999999999998,0.39666666666666667,0.8,0.5064285714285715,1,1
yellow,0.30500000000000005,0.37,0.9,0.5026190476190476,2,1
fruit,0.6916666666666667,0.675,0.8833333333333332,0.7323809523809524,1,1
cucumb,0.33999999999999997,0.48500000000000004,0.8333333333333334,0.5771428571428572,1,1
