confFiles/spoken/spoken_4_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
salad,0.37833333333333335,0.43166666666666664,0.9166666666666666,0.5745238095238094,1,1
corn,0.9550000000000001,1.0,0.9166666666666666,0.9466666666666667,1,1
yellow,0.5750000000000001,0.4916666666666666,1.0,0.6447619047619048,2,1
fruit,0.7233333333333334,0.8333333333333333,0.75,0.7566666666666666,1,1
cucumb,0.6333333333333333,0.61,0.95,0.7097619047619048,1,1
green,0.95,1.0,0.9666666666666666,0.9800000000000001,2,0
banana,0.825,1.0,0.8166666666666667,0.8866666666666667,1,1
look,0.95,1.0,0.9666666666666666,0.9800000000000001,1,0
Folder Number:  6000
Accuracy:  0.786060606060606
F1-Score:  0.8411688311688312
Precision:  0.8310606060606059
Recall:  0.9181818181818181
confFiles/spoken/spoken_4_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
use,0.9,1.0,0.95,0.9666666666666666,1,0
cube,0.6316666666666666,0.7916666666666666,0.6666666666666667,0.6923809523809523,1,1
like,0.7,1.0,0.8666666666666666,0.9099999999999999,1,0
salad,0.44333333333333336,0.51,0.9333333333333332,0.6342857142857142,1,1
corn,0.9083333333333332,1.0,0.8833333333333332,0.9266666666666665,1,1
yellow,0.6050000000000001,0.5849999999999999,0.9333333333333332,0.6911904761904761,2,1
fruit,0.7283333333333334,0.8,0.8,0.7666666666666667,1,1
cucumb,0.47333333333333333,0.43999999999999995,0.9333333333333332,0.5666666666666668,1,1
green,1.0,1.0,1.0,1.0,2,0
banana,0.8916666666666666,1.0,0.85,0.9066666666666666,1,1
look,0.9,1.0,0.9333333333333332,0.96,1,0
Folder Number:  6000
Accuracy:  0.7437878787878788
F1-Score:  0.8201082251082251
Precision:  0.8296969696969697
Recall:  0.8863636363636364
confFiles/spoken/spoken_4_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
use,0.95,1.0,0.9666666666666666,0.9800000000000001,1,0
cube,0.8300000000000001,0.7416666666666667,1.0,0.839047619047619,1,1
like,0.8,1.0,0.9,0.9333333333333332,1,0
salad,0.28500000000000003,0.3683333333333333,0.8833333333333332,0.49214285714285716,1,1
corn,0.9416666666666667,1.0,0.9333333333333332,0.96,1,1
yellow,0.6599999999999999,0.5833333333333334,1.0,0.7247619047619047,2,1
fruit,0.755,0.8416666666666666,0.8333333333333333,0.7957142857142857,1,1
cucumb,0.6233333333333333,0.5599999999999999,1.0,0.7064285714285715,1,1
green,1.0,1.0,1.0,1.0,2,0
banana,0.7666666666666666,1.0,0.7999999999999999,0.86,1,1
look,0.7,1.0,0.8333333333333333,0.8933333333333333,1,0
Folder Number:  6000
Accuracy:  0.7556060606060607
F1-Score:  0.8349783549783549
Precision:  0.8268181818181817
Recall:  0.9227272727272727
confFiles/spoken/spoken_4_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
use,0.7,1.0,0.8333333333333333,0.8933333333333333,1,0
cube,0.79,0.825,0.8666666666666668,0.8257142857142856,1,1
like,1.0,1.0,1.0,1.0,1,0
salad,0.4416666666666667,0.515,0.8999999999999998,0.6416666666666667,1,1
corn,0.9666666666666666,1.0,0.95,0.9666666666666666,1,1
yellow,0.6333333333333333,0.6666666666666667,0.8666666666666668,0.7061904761904761,2,1
