confFiles/spoken_4_lemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
corn,0.485,0.5183333333333333,0.9666666666666666,0.6573809523809524,1,1
used,0.95,1.0,0.9666666666666666,0.9800000000000001,1,0
fruit,0.2533333333333333,0.41500000000000004,0.7666666666666667,0.5214285714285716,1,1
green,0.4583333333333332,0.5249999999999999,0.9333333333333332,0.6457142857142857,1,1
yellow,1.0,1.0,1.0,1.0,3,0
cucumber,0.39166666666666666,0.4583333333333333,0.9,0.5957142857142858,1,1
banana,0.20833333333333331,0.30833333333333335,0.8833333333333332,0.44000000000000006,1,1
Folder Number:  6000
Accuracy:  0.5966666666666666
F1-Score:  0.7255952380952382
Precision:  0.667
Recall:  0.9133333333333333
confFiles/spoken_4_lemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.8833333333333332,1.0,0.8666666666666666,0.9133333333333333,1,1
look,0.9666666666666666,1.0,0.95,0.9666666666666666,1,1
salad,0.32333333333333336,0.43999999999999995,0.8333333333333333,0.5635714285714286,1,1
corn,0.38333333333333336,0.475,0.8833333333333332,0.5995238095238096,1,1
used,0.7,1.0,0.8666666666666666,0.9099999999999999,1,0
fruit,0.11666666666666665,0.4333333333333333,0.7166666666666667,0.4976190476190476,1,1
green,0.3933333333333333,0.4933333333333333,0.8833333333333332,0.615952380952381,1,1
yellow,1.0,1.0,1.0,1.0,3,0
cucumber,0.40166666666666667,0.56,0.8166666666666667,0.6521428571428571,1,1
banana,0.3583333333333333,0.4666666666666666,0.8833333333333332,0.5838095238095238,1,1
Folder Number:  6000
Accuracy:  0.5526666666666666
F1-Score:  0.7302619047619048
Precision:  0.6868333333333334
Recall:  0.8699999999999999
confFiles/spoken_4_lemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.8166666666666667,1.0,0.8,0.8699999999999999,1,1
look,0.8833333333333332,1.0,0.85,0.9066666666666668,1,1
salad,0.32500000000000007,0.4166666666666667,0.8999999999999998,0.5347619047619048,1,1
corn,0.5599999999999999,0.585,0.9666666666666666,0.7159523809523809,1,1
used,0.8,1.0,0.8666666666666666,0.9200000000000002,1,0
fruit,0.22833333333333333,0.44833333333333325,0.7833333333333333,0.5366666666666667,1,1
green,0.47833333333333333,0.47833333333333333,1.0,0.6357142857142857,1,1
yellow,1.0,1.0,1.0,1.0,3,0
