confFiles/written/written_4_30_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
on,0.95,1.0,0.9666666666666666,0.9800000000000001,1,0
cube,0.6199999999999999,0.6166666666666667,0.8833333333333332,0.71,1,1
corn,0.27999999999999997,0.3883333333333333,0.8666666666666666,0.5019047619047619,1,1
yellow,0.6933333333333334,0.7833333333333333,0.7833333333333333,0.7533333333333334,1,1
an,0.44333333333333336,0.5016666666666667,0.9333333333333332,0.6245238095238095,1,1
cucumber,0.515,0.5483333333333333,0.95,0.6788095238095238,1,1
green,0.48,0.5033333333333333,0.8833333333333332,0.6133333333333334,1,1
ear,0.315,0.43999999999999995,0.85,0.5471428571428572,1,1
banana,0.775,1.0,0.8333333333333333,0.8800000000000001,1,1
block,0.5,0.4666666666666666,0.9,0.5866666666666667,1,1
Folder Number:  6000
Accuracy:  0.5571666666666667
F1-Score:  0.6875714285714286
Precision:  0.6248333333333334
Recall:  0.8849999999999998
confFiles/written/written_4_30_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.9,1.0,0.8666666666666666,0.9133333333333333,1,1
corn,0.3683333333333333,0.3933333333333333,0.9666666666666666,0.5345238095238095,1,1
yellow,0.7933333333333332,0.7833333333333333,0.8833333333333332,0.7866666666666667,1,1
an,0.29500000000000004,0.34833333333333333,0.9166666666666666,0.485,1,1
green,0.40166666666666667,0.4699999999999999,0.8333333333333333,0.5580952380952381,1,1
cucumber,0.30166666666666664,0.36,0.9166666666666666,0.49380952380952375,1,1
the,0.9666666666666666,1.0,0.95,0.9666666666666666,1,1
ear,0.31833333333333336,0.36833333333333335,0.9333333333333332,0.503095238095238,1,1
banana,0.7916666666666667,1.0,0.7166666666666666,0.8100000000000002,1,1
block,0.9,1.0,0.8666666666666666,0.9133333333333333,1,1
Folder Number:  6000
Accuracy:  0.6036666666666667
F1-Score:  0.6964523809523809
Precision:  0.6723333333333332
Recall:  0.885
confFiles/written/written_4_30_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.9083333333333332,1.0,0.8999999999999998,0.9400000000000001,1,1
corn,0.4883333333333333,0.5216666666666667,0.9666666666666666,0.6497619047619048,1,1
yellow,0.6683333333333333,0.7666666666666666,0.7666666666666667,0.7133333333333333,1,1
an,0.4616666666666666,0.5283333333333333,0.9333333333333332,0.6435714285714285,1,1
green,0.4333333333333334,0.45999999999999996,0.8666666666666666,0.5533333333333333,1,1
cucumber,0.36833333333333335,0.46833333333333327,0.8666666666666666,0.5926190476190476,1,1
the,1.0,1.0,1.0,1.0,1,1
ear,0.36833333333333335,0.40166666666666667,0.95,0.5516666666666667,1,1
banana,0.8383333333333333,1.0,0.8,0.8733333333333334,1,1
block,0.8749999999999998,1.0,0.8666666666666666,0.9200000000000002,1,1
Folder Number:  6000
Accuracy:  0.6409999999999999
F1-Score:  0.7437619047619047
Precision:  0.7146666666666667
Recall:  0.8916666666666668
confFiles/written/written_4_30_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.9083333333333332,1.0,0.8833333333333332,0.9266666666666665,1,1
corn,0.39,0.41500000000000004,0.95,0.5557142857142857,1,1
yellow,0.6716666666666666,0.8166666666666667,0.7333333333333333,0.75,1,1
an,0.38,0.4383333333333333,0.9166666666666666,0.5704761904761905,1,1
green,0.4666666666666666,0.5083333333333333,0.9,0.6104761904761904,1,1
cucumber,0.29500000000000004,0.37,0.9166666666666666,0.5004761904761905,1,1
the,1.0,1.0,1.0,1.0,1,1
ear,0.24333333333333332,0.335,0.8833333333333332,0.4666666666666667,1,1
banana,0.7583333333333333,1.0,0.7333333333333333,0.8333333333333334,1,1
block,1.0,1.0,1.0,1.0,1,1
Folder Number:  6000
Accuracy:  0.6113333333333333
F1-Score:  0.7213809523809525
Precision:  0.6883333333333332
Recall:  0.8916666666666668
confFiles/written/written_4_30_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.8416666666666666,1.0,0.7833333333333333,0.86,1,1
corn,0.3466666666666667,0.43,0.9,0.5585714285714287,1,1
yellow,0.5833333333333334,0.7833333333333333,0.6666666666666666,0.6700000000000002,1,1
an,0.41,0.4683333333333334,0.9333333333333332,0.6054761904761905,1,1
green,0.6316666666666666,0.585,1.0,0.713095238095238,1,1
cucumber,0.43166666666666664,0.43166666666666664,1.0,0.5892857142857143,1,1
