confFiles/english_4_30_objects_lemm.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
banana,0.7766666666666666,1.0,0.6833333333333333,0.79,1,1
block,0.75,0.8916666666666666,0.8666666666666668,0.8538095238095238,1,1
Folder Number:  6000
Accuracy:  0.7836363636363636
F1-Score:  0.8241558441558442
Precision:  0.8636363636363636
Recall:  0.859090909090909
confFiles/english_4_30_objects_lemm.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.7666666666666666,0.75,0.8833333333333332,0.7766666666666666,1,1
cob,0.8716666666666665,0.9166666666666666,0.8666666666666666,0.8766666666666666,1,1
corn,0.8083333333333332,0.7833333333333333,0.9333333333333332,0.8200000000000001,1,1
yellow,0.7,0.8166666666666667,0.7666666666666666,0.7533333333333333,1,1
side,0.8,1.0,0.7833333333333333,0.8566666666666667,1,1
square,0.77,0.7166666666666666,0.9166666666666666,0.7814285714285714,1,1
cucumber,0.6966666666666665,0.675,0.9,0.759047619047619,1,1
green,1.0,1.0,1.0,1.0,2,0
ear,0.7566666666666666,0.7833333333333333,0.8666666666666668,0.7766666666666666,1,1
banana,0.7666666666666666,1.0,0.7333333333333333,0.8233333333333335,1,1
block,0.7933333333333332,0.7333333333333333,0.9166666666666666,0.7966666666666666,1,1
Folder Number:  6000
Accuracy:  0.7936363636363637
F1-Score:  0.82004329004329
Precision:  0.834090909090909
Recall:  0.8696969696969695
confFiles/english_4_30_objects_lemm.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.7933333333333332,0.8666666666666666,0.8666666666666666,0.8200000000000001,1,1
cob,0.8800000000000001,0.9166666666666666,0.9166666666666666,0.8980952380952381,1,1
corn,0.7083333333333333,0.8583333333333332,0.75,0.759047619047619,1,1
yellow,0.69,0.7666666666666666,0.7833333333333333,0.73,1,1
side,0.7766666666666666,1.0,0.75,0.8266666666666665,1,1
square,0.7849999999999999,0.7916666666666666,0.8833333333333332,0.8138095238095238,1,1
cucumber,0.6916666666666667,0.625,0.9666666666666666,0.7457142857142858,1,1
green,1.0,1.0,1.0,1.0,2,0
ear,0.8300000000000001,0.8416666666666666,0.9333333333333332,0.8590476190476191,1,1
banana,0.805,1.0,0.7666666666666666,0.8433333333333334,1,1
block,0.8266666666666665,0.7,0.9666666666666666,0.78,1,1
Folder Number:  6000
Accuracy:  0.7987878787878787
F1-Score:  0.8250649350649351
Precision:  0.8515151515151514
Recall:  0.8712121212121212
confFiles/english_4_30_objects_lemm.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.7883333333333333,0.9333333333333332,0.85,0.8566666666666667,1,1
cob,0.89,0.8833333333333332,0.9166666666666666,0.89,1,1
corn,0.7516666666666667,0.8083333333333332,0.8666666666666666,0.799047619047619,1,1
yellow,0.7533333333333333,0.75,0.85,0.7766666666666666,1,1
side,0.75,1.0,0.75,0.8266666666666665,1,1
square,0.7733333333333333,0.8,0.85,0.7933333333333333,1,1
cucumber,0.7333333333333333,0.625,1.0,0.759047619047619,1,1
green,1.0,1.0,1.0,1.0,2,0
ear,0.9100000000000001,0.9666666666666666,0.8999999999999998,0.9266666666666667,1,1
banana,0.9083333333333332,1.0,0.9,0.93,1,1
block,0.8433333333333334,0.875,0.9,0.8590476190476191,1,1
Folder Number:  6000
Accuracy:  0.8274242424242424
F1-Score:  0.856103896103896
Precision:  0.8765151515151515
Recall:  0.8893939393939394
confFiles/english_4_30_objects_lemm.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.8083333333333333,0.7583333333333333,0.9333333333333332,0.8123809523809523,1,1
cob,0.8466666666666667,0.9083333333333332,0.8833333333333332,0.8790476190476191,1,1
corn,0.8333333333333333,0.8333333333333333,0.9166666666666666,0.8400000000000001,1,1
yellow,0.6633333333333333,0.75,0.7166666666666667,0.6966666666666665,1,1
side,0.8083333333333332,1.0,0.8,0.8633333333333333,1,1
square,0.8166666666666668,0.8333333333333333,0.9333333333333332,0.8600000000000001,1,1
cucumber,0.6666666666666666,0.625,0.9,0.7257142857142858,1,1
green,1.0,1.0,1.0,1.0,2,0
ear,0.8333333333333334,0.825,0.9,0.8523809523809524,1,1
banana,0.8833333333333332,1.0,0.85,0.9066666666666666,1,1
